Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-03-04 22:41:20,59.0,89.932,99.0,98.9614749624902
2025-03-04 22:41:22,59.0,89.932,98.0,98.79228905844127
2025-03-04 22:41:24,59.0,90.118,98.0,99.0765629155574
2025-03-04 22:41:26,59.0,89.746,98.0,98.72523823426869
2025-03-04 22:41:28,59.0,89.746,99.0,98.88517651871497
2025-03-04 22:41:30,59.0,89.746,99.0,98.82392896293716
2025-03-04 22:41:32,59.0,90.118,99.0,98.96044304208638
2025-03-04 22:41:34,59.0,89.746,98.0,98.71567653557986
2025-03-04 22:41:36,59.0,89.932,99.0,98.88401844356252
2025-03-04 22:41:38,59.0,89.932,99.0,99.03255657096068
2025-03-04 22:41:40,59.0,89.746,99.0,98.89550947447187
2025-03-04 22:41:42,59.0,89.932,99.0,98.97385550498518
2025-03-04 22:41:44,59.0,89.746,98.0,98.89346351580214
2025-03-04 22:41:46,59.0,89.56,97.0,98.72567989365437
2025-03-04 22:41:48,59.0,90.304,99.0,99.08952791640067
2025-03-04 22:41:50,59.0,90.118,102.0,99.01745418656668
2025-03-04 22:41:52,59.0,90.118,104.0,99.01323407090551
2025-03-04 22:41:54,59.0,89.746,100.0,98.91205496423926
2025-03-04 22:41:56,59.0,89.746,100.0,98.92464804323917
2025-03-04 22:41:58,59.0,90.118,100.0,99.0771775467342
2025-03-04 22:42:00,59.0,89.746,101.0,98.73113334570016
2025-03-04 22:42:02,59.0,89.932,100.0,99.04711415311391
2025-03-04 22:42:04,59.0,90.118,99.0,98.76560062273788
2025-03-04 22:42:06,59.0,89.746,98.0,98.92736444149973
2025-03-04 22:42:08,59.0,89.746,100.0,98.64266200537583
2025-03-04 22:42:10,59.0,89.746,99.0,98.82366423721521
2025-03-04 22:42:12,59.0,89.932,98.0,98.73286079784205
2025-03-04 22:42:14,59.0,89.932,98.0,98.89949299737104
2025-03-04 22:42:16,59.0,89.932,97.0,98.73121546914237
2025-03-04 22:42:18,59.0,90.118,99.0,99.06050921334186
2025-03-04 22:42:20,59.0,89.932,99.0,98.9509608170317
2025-03-04 22:42:22,59.0,89.746,100.0,98.85455950369528
2025-03-04 22:42:24,59.0,89.932,100.0,98.78685975782872
2025-03-04 22:42:26,59.0,89.932,98.0,98.8456487558741
